id,city_name_en,city_name_cn,keywords,lat,lon,timezone_id
3110143,Sant Pere de Ribes,,sant pere de ribes,41.26045,1.77391,Europe/Madrid
3110360,San Martin de la Vega,圣马尔廷德拉韦加,san martín de la vega san martin de la vega shengmaertingdelaweijia 圣马尔廷德拉韦加,40.20735,-3.57063,Europe/Madrid
3110458,San Lorenzo de El Escorial,圣洛伦索德埃莱斯科里亚尔,圣洛伦索德埃莱斯科里亚尔 san lorenzo de el escorial shengluolunsuodeailaisikeliyaer,40.59144,-4.14738,Europe/Madrid
3110516,Vilassar de Mar,,vilassar de mar,41.50507,2.39227,Europe/Madrid
3110519,Sant Joan Despi,,sant joan despí sant joan despi,41.36718,2.0574,Europe/Madrid
3110610,Sanxenxo,,sanxenxo,42.39996,-8.80698,Europe/Madrid
3110627,San Fernando de Henares,埃纳雷斯河畔圣费尔南多,ainaleisihepanshengfeiernanduo san fernando de henares 埃纳雷斯河畔圣费尔南多,40.42386,-3.53261,Europe/Madrid
3110642,Sant Feliu de Llobregat,,sant feliu de llobregat,41.38333,2.05,Europe/Madrid
3110643,Sant Feliu de Guixols,圣费柳-德吉克索尔斯,shengfeiliu-dejikesuoersi sant feliu de guixols sant feliu de guíxols 圣费柳-德吉克索尔斯,41.78333,3.03333,Europe/Madrid
3110718,Sant Cugat del Valles,,sant cugat del valles sant cugat del vallès,41.47063,2.08611,Europe/Madrid
3110813,Sant Celoni,,sant celoni,41.68921,2.48965,Europe/Madrid
3110821,Sant Carles de la Rapita,,sant carles de la rapita sant carles de la ràpita,40.61667,0.6,Europe/Madrid
3110834,Sant Boi de Llobregat,,sant boi de llobregat,41.34357,2.03659,Europe/Madrid
3110876,Sant Andreu,,sant andreu,41.43541,2.18982,Europe/Madrid
3110880,San Andres del Rabanedo,圣安德雷斯德尔拉瓦内多,san andrés del rabanedo 圣安德雷斯德尔拉瓦内多 san andres del rabanedo shengandeleisideerlawaneiduo,42.61174,-5.61671,Europe/Madrid
3110885,Sant Andreu de la Barca,,sant andreu de la barca,41.44659,1.97187,Europe/Madrid
3110921,Sant Adria de Besos,桑塔德里亚德韦索斯,sangtadeliyadeweisuosi sant adrià de besòs 桑塔德里亚德韦索斯 sant adria de besos,41.43073,2.21855,Europe/Madrid
3110962,Sama,,sama,43.29568,-5.68416,Europe/Madrid
3110983,Salt,,salt,41.97489,2.79281,Europe/Madrid
3110986,Salou,萨洛,萨洛 salou saluo,41.07663,1.14163,Europe/Madrid
3111108,Salamanca,,salamanca,40.96882,-5.66388,Europe/Madrid
3111199,Sabadell,,sabadell,41.54329,2.10942,Europe/Madrid
3111294,Rubi,,rubí rubi,41.49226,2.03305,Europe/Madrid
3111348,Roses,,roses,42.26199,3.17689,Europe/Madrid
3111605,Ripollet,里波列特,里波列特 ripollet liboliete,41.49686,2.15739,Europe/Madrid
3111807,Ribeira,,ribeira,42.73809,-8.44106,Europe/Madrid
3111933,Reus,,reus,41.15612,1.10687,Europe/Madrid
3112011,Errenteria,,errenteria,43.31195,-1.90234,Europe/Madrid
3112154,Redondela,,redondela,42.28337,-8.6096,Europe/Madrid
3112737,Puente de Vallecas,,puente de vallecas,40.39354,-3.662,Europe/Madrid
3112761,Ponteareas,,ponteareas,42.17476,-8.50398,Europe/Madrid
3112866,Premia de Mar,,premià de mar premia de mar,41.49206,2.36524,Europe/Madrid
3112989,Pozuelo de Alarcon,波苏埃洛德亚拉尔孔,pozuelo de alarcon 波苏埃洛德亚拉尔孔 pozuelo de alarcón bosuailuodeyalaerkong,40.43293,-3.81338,Europe/Madrid
3113035,Poio,,poio,42.44775,-8.68594,Europe/Madrid
3113082,Portugalete,波尔图加莱特,boertujialaite portugalete 波尔图加莱特,43.32099,-3.02064,Europe/Madrid
3113157,Porrino,,porrino porriño,42.16156,-8.6198,Europe/Madrid
3113209,Pontevedra,,pontevedra,42.431,-8.64435,Europe/Madrid
3113236,Ponferrada,蓬费拉达,pengfeilada ponferrada 蓬费拉达,42.54664,-6.59619,Europe/Madrid
3113331,Plasencia,普拉森西亞,普拉森西亞 plasencia pulasenxiya,40.03116,-6.08845,Europe/Madrid
3113415,Pinto,,pinto,40.24147,-3.69999,Europe/Madrid
3113526,Pineda de Mar,,pineda de mar,41.62763,2.6889,Europe/Madrid
3113576,Piera,,piera,41.52232,1.75076,Europe/Madrid
3113943,Pena Grande,,pena grande peña grande,40.47456,-3.72236,Europe/Madrid
3114183,Valdebernardo,,valdebernardo,40.40072,-3.62133,Europe/Madrid
3114256,Parla,帕尔拉,paerla parla 帕尔拉,40.23604,-3.76752,Europe/Madrid
3114267,Parets del Valles,,parets del vallès parets del valles,41.57481,2.23306,Europe/Madrid
3114472,Pamplona,潘普洛納,panpuluona pamplona 潘普洛納,42.81687,-1.64323,Europe/Madrid
3114531,Palencia,帕伦西亚,palencia 帕伦西亚 palunxiya,42.00955,-4.52406,Europe/Madrid
3114566,Palamos,,palamos palamós,41.84843,3.12912,Europe/Madrid
3114567,Palafrugell,,palafrugell,41.91738,3.1631,Europe/Madrid
3114711,Oviedo,奥维耶多,奥维耶多 aoweiyeduo oviedo,43.36029,-5.84476,Europe/Madrid
3114957,Oria,,oria,43.25541,-2.01873,Europe/Madrid
3114965,Ourense,,ourense,42.33669,-7.86407,Europe/Madrid
3115093,Olot,奥洛特,aoluote 奥洛特 olot,42.18096,2.49012,Europe/Madrid
3115171,Olesa de Montserrat,,olesa de montserrat,41.54372,1.89407,Europe/Madrid
3115177,Oleiros,奥莱罗斯,oleiros aolailuosi 奥莱罗斯,43.33333,-8.31667,Europe/Madrid
3115463,Nigran,尼格兰,尼格兰 nigran nigelan nigrán,42.14153,-8.80656,Europe/Madrid
3115659,Navalcarnero,纳瓦尔卡尔内罗,nawaerkaerneiluo 纳瓦尔卡尔内罗 navalcarnero,40.28908,-4.01197,Europe/Madrid
3115739,Naron,,narón naron,43.50175,-8.19082,Europe/Madrid
3115907,Mungia,,mungia,43.35461,-2.84524,Europe/Madrid
3116025,Mostoles,莫斯托莱斯,mosituolaisi mostoles 莫斯托莱斯 móstoles,40.32234,-3.86496,Europe/Madrid
3116156,Moratalaz,,moratalaz,40.40742,-3.64935,Europe/Madrid
3116224,Monzon,,monzon monzón,41.91084,0.19406,Europe/Madrid
3116262,Montornes del Valles,,montornès del vallès montornes del valles,41.54206,2.26748,Europe/Madrid
3116478,Monforte de Lemos,蒙福尔特德莱莫斯,mengfuertedelaimosi 蒙福尔特德莱莫斯 monforte de lemos,42.52165,-7.51422,Europe/Madrid
3116503,Arrasate / Mondragon,,arrasate / mondragón arrasate / mondragon,43.06441,-2.48977,Europe/Madrid
3116527,Montcada i Reixac,,montcada i reixac,41.48333,2.18333,Europe/Madrid
3116553,Mollet del Valles,,mollet del vallès mollet del valles,41.54026,2.21306,Europe/Madrid
3116562,Molins de Rei,,molins de rei,41.41667,2.01667,Europe/Madrid
3116653,Moana,莫阿尼亚,moaña moana 莫阿尼亚 moaniya,42.27807,-8.73921,Europe/Madrid
3116689,Miranda de Ebro,埃布罗河畔米兰达,miranda de ebro aibuluohepanmilanda 埃布罗河畔米兰达,42.6865,-2.94695,Europe/Madrid
3116789,Mieres,,mieres,43.25,-5.76667,Europe/Madrid
3116963,Mejorada del Campo,,mejorada del campo,40.39283,-3.48194,Europe/Madrid
3117010,Medina del Campo,梅迪纳德尔坎波,meidinadeerkanbo medina del campo 梅迪纳德尔坎波,41.31239,-4.91413,Europe/Madrid
3117164,Mataro,马塔罗,mataluo mataro mataró 马塔罗,41.54211,2.4445,Europe/Madrid
3117232,El Masnou,,el masnou,41.47978,2.3188,Europe/Madrid
3117331,Martorell,马尔托雷利,maertuoleili martorell 马尔托雷利,41.47402,1.93062,Europe/Madrid
3117409,Marin,,marín marin,42.39145,-8.70136,Europe/Madrid
3117533,Manresa,,manresa,41.72815,1.82399,Europe/Madrid
3117539,Manlleu,曼列乌,manlleu manliewu 曼列乌,42.00228,2.28476,Europe/Madrid
3117636,Malgrat de Mar,,malgrat de mar,41.64662,2.74135,Europe/Madrid
3117667,Majadahonda,马哈达翁达,mahadawengda majadahonda 马哈达翁达,40.47353,-3.87182,Europe/Madrid
3117735,Madrid,马德里,马德里 madeli 馬德里 madrid,40.4165,-3.70256,Europe/Madrid
3117814,Lugo,,lugo,43.00992,-7.55602,Europe/Madrid
3118150,Logrono,洛格罗尼奥,洛格罗尼奥 logrono luogeluoniao logroño,42.46615,-2.45115,Europe/Madrid
3118212,Lloret de Mar,,lloret de mar,41.69993,2.84565,Europe/Madrid
3118228,Llodio,,llodio laudio / llodio,43.14322,-2.96204,Europe/Madrid
3118514,Lleida,,lleida,41.61674,0.62218,Europe/Madrid
3118532,Leon,,león leon,42.60003,-5.57032,Europe/Madrid
3118554,Leioa,莱奥阿,leioa 莱奥阿 laiaoa,43.32686,-2.98884,Europe/Madrid
3118594,Leganes,萊加內斯,萊加內斯 leganes laijianeisi leganés,40.32718,-3.7635,Europe/Madrid
3118848,Las Rozas de Madrid,拉斯罗萨斯德马德里德,lasiluosasidemadelide las rozas de madrid 拉斯罗萨斯德马德里德,40.49292,-3.87371,Europe/Madrid
3119027,Lasarte,,lasarte,43.26774,-2.02169,Europe/Madrid
3119045,La Sagrera,,la sagrera,41.42271,2.18589,Europe/Madrid
3119123,"Sant Pere, Santa Caterina i La Ribera",,"sant pere, santa caterina i la ribera",41.3845,2.18152,Europe/Madrid
3119198,Prosperidad,,prosperidad,40.44427,-3.66926,Europe/Madrid
3119231,La Pineda,,la pineda,41.07699,1.17891,Europe/Madrid
3119536,Lalin,,lalin lalín,42.66085,-8.11285,Europe/Madrid
3119631,Laguna de Duero,,laguna de duero,41.58151,-4.72332,Europe/Madrid
3119739,La Felguera,,la felguera,43.3075,-5.69092,Europe/Madrid
3119746,A Estrada,,a estrada,42.68911,-8.48842,Europe/Madrid
3119841,A Coruna,拉科魯尼亞,a coruna lakeluniya a coruña 拉科魯尼亞,43.37135,-8.396,Europe/Madrid
3120030,Alameda de Osuna,,alameda de osuna,40.45178,-3.58667,Europe/Madrid
3120304,Irun,伊倫,伊倫 irun yilun,43.33904,-1.78938,Europe/Madrid
3120410,Illescas,伊列斯卡斯,yiliesikasi illescas 伊列斯卡斯,40.12213,-3.84704,Europe/Madrid
3120431,Igualada,,igualada,41.58098,1.6172,Europe/Madrid
3120501,Humanes de Madrid,,humanes de madrid,40.25038,-3.83062,Europe/Madrid
3120514,Huesca,韦斯卡,韦斯卡 weisika huesca,42.13615,-0.4087,Europe/Madrid
3120619,L'Hospitalet de Llobregat,,l'hospitalet de llobregat,41.35967,2.10028,Europe/Madrid
3120635,Hortaleza,,hortaleza,40.47444,-3.6411,Europe/Madrid
3120637,Horta,,horta,41.43628,2.15725,Europe/Madrid
3120811,Hernani,埃尔纳尼,aiernani 埃尔纳尼 hernani,43.26615,-1.97615,Europe/Madrid
3120989,Gernika-Lumo,,gernika-lumo,43.31667,-2.68333,Europe/Madrid
3121007,Getxo,,getxo,43.35689,-3.01146,Europe/Madrid
3121070,Guadalajara,,guadalajara,40.62862,-3.16185,Europe/Madrid
3121145,Granollers,,granollers,41.60797,2.28773,Europe/Madrid
3121245,Gracia,恩典区,gracia 恩典区 endianqu gràcia,41.40237,2.15641,Europe/Madrid
3121424,Gijon,希洪,xihong gijón gijon 希洪,43.53573,-5.66152,Europe/Madrid
3121437,Getafe,赫塔费,hetafei getafe 赫塔费,40.30571,-3.73295,Europe/Madrid
3121456,Girona,,girona,41.98311,2.82493,Europe/Madrid
3121519,Gava,,gava gavà,41.30605,2.00123,Europe/Madrid
3121663,Gamonal,,gamonal,42.35664,-3.67321,Europe/Madrid
3121751,Galdakao,,galdakao,43.23073,-2.8429,Europe/Madrid
3121766,Galapagar,加拉帕加尔,galapagar jialapajiaer 加拉帕加尔,40.5783,-4.00426,Europe/Madrid
3121881,Fuenterrabia,,hondarribia fuenterrabia,43.36859,-1.79622,Europe/Madrid
3121960,Fuenlabrada,丰拉夫拉达,丰拉夫拉达 fenglafulada fuenlabrada,40.28419,-3.79415,Europe/Madrid
3121969,Fuencarral,,fuencarral,40.5,-3.68333,Europe/Madrid
3122453,Figueres,,figueres,42.26645,2.96163,Europe/Madrid
3122826,Esplugues de Llobregat,,esplugues de llobregat,41.37732,2.08809,Europe/Madrid
3122912,Esparreguera,,esparreguera,41.53809,1.87025,Europe/Madrid
3123063,Ermua,埃尔穆阿,ermua 埃尔穆阿 aiermua,43.18725,-2.50261,Europe/Madrid
3123104,Erandio,埃兰迪奥,埃兰迪奥 ailandiao erandio,43.30438,-2.97352,Europe/Madrid
3123115,Entrevias,,entrevias entrevías,40.37846,-3.6739,Europe/Madrid
3123329,El Prat de Llobregat,埃尔普拉特德略夫雷加特,el prat de llobregat aierpulatedelvefuleijiate 埃尔普拉特德略夫雷加特,41.32784,2.09472,Europe/Madrid
3123477,El Goloso,,el goloso,40.55342,-3.69968,Europe/Madrid
3123493,Ferrol,,ferrol,43.48451,-8.23293,Europe/Madrid
3123504,El Escorial,埃尔埃斯科里亚尔,aieraisikeliyaer el escorial 埃尔埃斯科里亚尔,40.58254,-4.12846,Europe/Madrid
3123608,Campamento,,campamento,40.38644,-3.79818,Europe/Madrid
3123667,El Astillero,埃拉斯蒂列罗,el astillero ailasidilieluo 埃拉斯蒂列罗,43.40094,-3.82051,Europe/Madrid
3123673,el Raval,,el raval,41.38042,2.1686,Europe/Madrid
3123688,Ejea de los Caballeros,埃赫亚德洛斯卡瓦列罗斯,aiheyadeluosikawalieluosi ejea de los caballeros 埃赫亚德洛斯卡瓦列罗斯,42.12632,-1.13716,Europe/Madrid
3123709,Eibar,,eibar,43.18493,-2.47158,Europe/Madrid
3123773,Durango,,durango,43.17124,-2.6338,Europe/Madrid
3124041,Culleredo,库列雷多,culleredo kulieleiduo 库列雷多,43.28788,-8.38858,Europe/Madrid
3124132,Cuenca,昆卡,昆卡 cuenca kunka,40.06667,-2.13333,Europe/Madrid
3124408,Coslada,科斯拉达,kesilada 科斯拉达 coslada,40.42378,-3.56129,Europe/Madrid
3124569,Cornella de Llobregat,,cornella de llobregat cornellà de llobregat,41.35,2.08333,Europe/Madrid
3124765,Colmenar Viejo,旧科尔梅纳尔,colmenar viejo jiukeermeinaer 旧科尔梅纳尔,40.65909,-3.76762,Europe/Madrid
3124794,Collado-Villalba,,collado-villalba,40.63506,-4.00486,Europe/Madrid
3124932,el Clot,,el clot,41.40986,2.19053,Europe/Madrid
3124964,Ciudad Lineal,休达利内亚尔区,ciudad lineal 休达利内亚尔区 xiudalineiyaerqu,40.44505,-3.65132,Europe/Madrid
3124967,Ciutadella,,ciutadella,40.00112,3.84144,Europe/Madrid
3125082,Ciempozuelos,,ciempozuelos,40.15913,-3.62103,Europe/Madrid
3125239,Chamartin,查馬丁區,chamartín 查馬丁區 chamadingqu chamartin,40.46206,-3.6766,Europe/Madrid
3125621,Castro-Urdiales,,castro-urdiales,43.38285,-3.22043,Europe/Madrid
3125897,Castelldefels,,castelldefels,41.27794,1.97033,Europe/Madrid
3125915,Castellar del Valles,,castellar del vallès castellar del valles,41.61667,2.08333,Europe/Madrid
3126317,Cardedeu,,cardedeu,41.63976,2.35739,Europe/Madrid
3126369,Carballo,,carballo,43.213,-8.69104,Europe/Madrid
3126534,Canovelles,,canovelles,41.61667,2.28333,Europe/Madrid
3126558,Canillejas,,canillejas,40.44838,-3.60849,Europe/Madrid
3126563,Canillas,,canillas,40.46396,-3.63625,Europe/Madrid
3126577,Cangas do Morrazo,,cangas do morrazo,42.26413,-8.78463,Europe/Madrid
3126888,Cambrils,坎夫里尔斯,坎夫里尔斯 cambrils kanfuliersi,41.06997,1.05949,Europe/Madrid
3126890,Cambre,,cambre,43.29438,-8.34736,Europe/Madrid
3126917,Camargo,,camargo,43.40744,-3.88498,Europe/Madrid
3127007,Calella,,calella,41.61381,2.65423,Europe/Madrid
3127035,Caldes de Montbui,,caldes de montbui,41.63333,2.16667,Europe/Madrid
3127047,Calatayud,卡拉泰乌德,卡拉泰乌德 calatayud kalataiwude,41.35353,-1.64318,Europe/Madrid
3127065,Calahorra,卡拉奥拉,calahorra 卡拉奥拉 kalaaola,42.30506,-1.96521,Europe/Madrid
3127066,Calafell,,calafell,41.19997,1.5683,Europe/Madrid
3127451,Burlata,,burlata,42.82562,-1.61671,Europe/Madrid
3127461,Burgos,布尔戈斯,buergesi burgos 布尔戈斯,42.34106,-3.70184,Europe/Madrid
3127889,Boiro,,boiro,42.64725,-8.88459,Europe/Madrid
3127958,Boadilla del Monte,博阿迪利亚德尔蒙特,博阿迪利亚德尔蒙特 boadiliyadeermengte boadilla del monte,40.405,-3.87835,Europe/Madrid
3127978,Blanes,,blanes,41.67419,2.79036,Europe/Madrid
3128026,Bilbao,毕尔巴鄂,bierbae bilbao 毕尔巴鄂,43.26271,-2.92528,Europe/Madrid
3128174,Bermeo,贝尔梅奥,bermeo 贝尔梅奥 beiermeiao,43.42088,-2.72152,Europe/Madrid
3128201,Berga,,berga,42.10429,1.84628,Europe/Madrid
3128272,Benicassim,,benicassim benicàssim,40.05,0.06667,Europe/Madrid
3128273,Benicarlo,,benicarlo benicarló,40.4165,0.42709,Europe/Madrid
3128291,Benavente,,benavente,42.00249,-5.67826,Europe/Madrid
3128382,Bejar,贝哈尔,bejar béjar beihaer 贝哈尔,40.38641,-5.76341,Europe/Madrid
3128757,la Barceloneta,,la barceloneta,41.3799,2.18971,Europe/Madrid
3128760,Barcelona,巴塞罗那,巴塞罗那 basailuona barcelona,41.38879,2.15899,Europe/Madrid
3128795,Barbastro,巴尔瓦斯特罗,baerwasiteluo barbastro 巴尔瓦斯特罗,42.03565,0.12686,Europe/Madrid
3128824,Baranain,,barañáin baranain,42.80567,-1.67731,Europe/Madrid
3128832,Barajas de Madrid,,barajas de madrid,40.47366,-3.57777,Europe/Madrid
3128885,Banyoles,,banyoles,42.11667,2.76667,Europe/Madrid
3128978,Balaguer,,balaguer,41.79117,0.81094,Europe/Madrid
3129028,Badalona,巴达洛纳,badaluona badalona 巴达洛纳,41.45004,2.24741,Europe/Madrid
3129046,Azuqueca de Henares,阿苏克卡德埃纳雷斯,asukekadeainaleisi azuqueca de henares 阿苏克卡德埃纳雷斯,40.56566,-3.26753,Europe/Madrid
3129135,Aviles,阿维莱斯,avilés 阿维莱斯 aviles aweilaisi,43.55473,-5.92483,Europe/Madrid
3129136,Avila,,avila ávila,40.65724,-4.69951,Europe/Madrid
3129329,Arteixo,,arteixo,43.30482,-8.50749,Europe/Madrid
3129356,Arroyomolinos,,arroyomolinos,40.26951,-3.91946,Europe/Madrid
3129636,Arganda,,arganda,40.30076,-3.43722,Europe/Madrid
3129661,Arenys de Mar,滨海阿雷尼斯,arenys de mar binhaialeinisi 滨海阿雷尼斯,41.5819,2.54936,Europe/Madrid
3129827,Aravaca,,aravaca,40.45772,-3.78282,Europe/Madrid
3129857,Aranjuez,阿兰胡埃斯,aranjuez alanhuaisi 阿兰胡埃斯,40.03108,-3.60246,Europe/Madrid
3129877,Aranda de Duero,杜罗河畔阿兰达,aranda de duero 杜罗河畔阿兰达 duluohepanalanda,41.67041,-3.6892,Europe/Madrid
3130131,Amposta,,amposta,40.70995,0.57856,Europe/Madrid
3130137,Amorebieta,,amorebieta,43.21667,-2.73333,Europe/Madrid
3130380,Algorta,,algorta,43.34927,-3.0094,Europe/Madrid
3130383,Algete,,algete,40.59711,-3.49743,Europe/Madrid
3130564,Alcorcon,阿尔科尔孔,aerkeerkong alcorcón 阿尔科尔孔 alcorcon,40.34582,-3.82487,Europe/Madrid
3130583,Alcobendas,阿尔科文达斯,aerkewendasi alcobendas 阿尔科文达斯,40.54746,-3.64197,Europe/Madrid
3130606,Alcaniz,阿尔卡尼伊斯,alcaniz alcañiz aerkaniyisi 阿尔卡尼伊斯,41.05,-0.13333,Europe/Madrid
3130616,Alcala de Henares,埃纳雷斯堡,alcalá de henares alcala de henares 埃纳雷斯堡 ainaleisibao,40.48205,-3.35996,Europe/Madrid
6252065,Nou Barris,,nou barris,41.44163,2.17727,Europe/Madrid
6324376,Pinar de Chamartin,,pinar de chamartin pinar de chamartín,40.47903,-3.66836,Europe/Madrid
6354969,Playa del Ingles,,playa del ingles,27.7567,-15.5787,Atlantic/Canary
6355013,Puerto del Carmen,,puerto del carmen,28.92313,-13.66579,Atlantic/Canary
6362987,Ceuta,,ceuta,35.88919,-5.32042,Europe/Madrid
6544099,Moncloa-Aravaca,,moncloa-aravaca,40.43547,-3.7317,Europe/Madrid
6544100,Eixample,扩展区,kuozhanqu eixample 扩展区,41.38896,2.16179,Europe/Madrid
6544101,Les Corts,,les corts,41.38712,2.13007,Europe/Madrid
6544102,Sarria-Sant Gervasi,,sarria-sant gervasi sarrià-sant gervasi,41.40104,2.1394,Europe/Madrid
6544103,Horta-Guinardo,,horta-guinardó horta-guinardo,41.41849,2.1677,Europe/Madrid
6544104,Sants-Montjuic,圣徒-蒙特惠奇,shengtu-mengtehuiqi 圣徒-蒙特惠奇 sants-montjuic sants-montjuïc,41.37263,2.1546,Europe/Madrid
6544105,Sant Marti,,sant marti sant martí,41.41814,2.19933,Europe/Madrid
6544106,Ciutat Vella,旧城区,旧城区 ciutat vella jiuchengqu,41.38022,2.17319,Europe/Madrid
6544487,Arganzuela,阿尔甘苏埃拉,aergansuaila arganzuela 阿尔甘苏埃拉,40.40021,-3.69618,Europe/Madrid
6544488,San Blas-Canillejas,,san blas-canillejas,40.43893,-3.61537,Europe/Madrid
6544489,Latina,,latina,40.38897,-3.74569,Europe/Madrid
6544490,Usera,,usera,40.38866,-3.70035,Europe/Madrid
6544491,Salamanca,,salamanca,40.42972,-3.67975,Europe/Madrid
6544492,Chamberi,,chamberi chamberí,40.43404,-3.70379,Europe/Madrid
6544493,Carabanchel,,carabanchel,40.39094,-3.7242,Europe/Madrid
6544494,Madrid Centro,,madrid centro,40.41831,-3.70275,Europe/Madrid
6544495,Retiro,,retiro,40.41317,-3.68307,Europe/Madrid
6544577,Barri Gotic,哥特区,getequ 哥特区 barri gotic barri gòtic,41.38364,2.17628,Europe/Madrid
6545078,Lavapies,拉瓦皮耶斯,lawapiyesi lavapies 拉瓦皮耶斯 lavapiés,40.40804,-3.70131,Europe/Madrid
6545089,Cuatro Caminos,,cuatro caminos,40.44682,-3.70347,Europe/Madrid
6545097,El Viso,,el viso,40.44626,-3.68411,Europe/Madrid
6545103,Poble Sec,,poble sec,41.37452,2.16326,Europe/Madrid
6545104,Hostafrancs,,hostafrancs,41.37694,2.14306,Europe/Madrid
6545105,La Bordeta,,la bordeta,41.37397,2.14377,Europe/Madrid
6545107,La Bonanova,,la bonanova,41.40585,2.13243,Europe/Madrid
6545108,Las Tres Torres,,las tres torres,41.39989,2.12931,Europe/Madrid
6545114,el Poblenou,,el poblenou,41.40392,2.20413,Europe/Madrid
6545261,El Carmel,,el carmel,41.41758,2.15914,Europe/Madrid
6559503,l'Alfas del Pi,,l'alfàs del pi l'alfas del pi,38.58055,-0.10321,Europe/Madrid
6559641,Las Gabias,,las gabias,37.13548,-3.67029,Europe/Madrid
6615440,Delicias,,delicias,41.64928,-0.90757,Europe/Madrid
6615442,Almozara,,almozara,41.66124,-0.90169,Europe/Madrid
6615443,Montecanal,,montecanal,41.62965,-0.93873,Europe/Madrid
6615444,Oliver-Valdefierro,,oliver-valdefierro,41.64454,-0.93349,Europe/Madrid
6618856,Santutxu,,santutxu,43.25347,-2.9161,Europe/Madrid
6690784,Fort Pienc,,fort pienc,41.39458,2.17946,Europe/Madrid
6690786,Dreta de l'Eixample,,dreta de l'eixample,41.39606,2.16688,Europe/Madrid
6690791,Vallcarca,,vallcarca,41.41209,2.14394,Europe/Madrid
6690794,Sagrada Familia,,sagrada familia sagrada família,41.40408,2.17332,Europe/Madrid
6690839,Sant Marti de Provencals,,sant martí de provençals sant marti de provencals,41.4202,2.19632,Europe/Madrid
6692471,Los Realejos,洛斯雷亚莱霍斯,luosileiyalaihuosi 洛斯雷亚莱霍斯 los realejos,28.38487,-16.58275,Atlantic/Canary
